title,release_year,budget,runtime,mpaa_rating_numeric,metascore,director_score,cast_score,genre_war,genre_western,genre_sci-fi,genre_biography,genre_musical,genre_thriller,genre_mystery,genre_news,genre_sport,genre_animation,genre_adventure,genre_family,genre_crime,genre_music,genre_romance,genre_history,genre_fantasy,genre_drama,genre_horror,genre_action,genre_comedy,genre_documentary
Blade Runner,1982,28000000,118,4,84,7.1,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Rocky III,1982,17000000,99,2,57,6.7,5.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Gandhi,1982,22000000,191,2,79,7.6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
First Blood,1982,15000000,93,4,61,7.7,4.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Secret of NIMH,1982,7000000,83,1,76,7,4.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Poltergeist,1982,10700000,114,2,79,6.7,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Annie,1982,35000000,127,2,39,6.6,4.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
The Entity,1982,9000000,125,4,35,5.2,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
The King of Comedy,1982,19000000,109,2,73,7.6,7.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Star Trek II: The Wrath of Khan,1982,12000000,112,2,68,7.4,4.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Verdict,1982,16000000,129,4,77,7.1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tootsie,1982,21000000,116,2,88,6.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Fast Times at Ridgemont High,1982,4500000,90,4,61,6.5,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Halloween III: Season of the Witch,1982,2500000,99,4,50,5.2,3.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pink Floyd: The Wall,1982,12000000,95,4,47,7.3,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Night Shift,1982,8100000,106,4,63,7,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fanny and Alexander,1982,6000000,188,4,100,8.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Year of Living Dangerously,1982,6000000,115,2,65,7.3,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Beastmaster,1982,8000000,118,2,18,6.5,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Sophie's Choice,1982,12000000,151,4,68,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Victor/Victoria,1982,15000000,134,2,84,7.1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
The Man from Snowy River,1982,3500000,104,2,63,6.6,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Frances,1982,8000000,140,4,48,7.2,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Sword and the Sorcerer,1982,4000000,100,4,39,5.5,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Diner,1982,5000000,110,4,82,6.9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The World According to Garp,1982,17000000,136,4,63,7.2,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
My Favorite Year,1982,7900000,92,2,62,6.4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The Pirate Movie,1982,5900000,105,2,19,5.4,3.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Return of the Jedi,1983,32350000,132,2,58,8.3,8.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
The Dead Zone,1983,10000000,103,4,69,6.7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Trading Places,1983,15000000,116,4,69,7.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Superman III,1983,39000000,125,2,44,5.9,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Cujo,1983,5000000,93,4,57,6.1,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Never Say Never Again,1983,36000000,134,2,68,7,4.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Octopussy,1983,27500000,131,2,63,6.6,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Outsiders,1983,10000000,91,2,45,6.8,4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Twilight Zone: The Movie,1983,10000000,102,2,44,6.6,4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Terms of Endearment,1983,8000000,132,2,79,7.2,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Flashdance,1983,7000000,95,4,39,6.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Videodrome,1983,5952000,88,4,58,6.7,4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
A Christmas Story,1983,3300000,93,2,77,5.2,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
WarGames,1983,12000000,114,2,77,6.7,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Krull,1983,27000000,121,2,45,6.9,3.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Local Hero,1983,4200000,111,2,84,7.3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The Big Chill,1983,8000000,105,4,61,7,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Monty Python's The Meaning of Life,1983,9000000,107,4,72,7.5,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Rumble Fish,1983,10000000,94,4,63,6.8,5.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
Blue Thunder,1983,22000000,110,4,66,6.7,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
The Right Stuff,1983,27000000,193,2,91,7.2,7.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Chained Heat,1983,1250000,99,4,30,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Yentl,1983,12000000,132,2,68,6.7,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Silkwood,1983,10000000,131,4,65,6.8,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Tender Mercies,1983,4500000,92,2,76,7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Brainstorm,1983,18000000,106,2,57,6.4,4.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Testament,1983,1500000,90,2,71,6.9,4.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Something Wicked This Way Comes,1983,20000000,95,2,68,6.7,3.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Stroker Ace,1983,14000000,94,2,30,5.6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
The Karate Kid,1984,8000000,126,2,61,7.2,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Once Upon a Time in America,1984,30000000,229,4,75,8.3,8.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Nausicaä of the Valley of the Wind,1984,1000000,117,2,86,8,4.6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
A Nightmare on Elm Street,1984,1800000,91,4,76,6.5,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Indiana Jones and the Temple of Doom,1984,28000000,118,2,57,7.5,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Dune,1984,40000000,137,3,41,7.4,4.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"Paris, Texas",1984,1750000,145,4,81,7.2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Amadeus,1984,18000000,160,2,87,7.6,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Gremlins,1984,11000000,106,2,70,6.6,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
The Terminator,1984,6400000,108,4,84,7.9,5.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Romancing the Stone,1984,10000000,106,2,63,7.2,5.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
The Killing Fields,1984,14400000,142,4,76,6.6,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Beverly Hills Cop,1984,14000000,105,4,66,6.6,5.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Ghostbusters,1984,30000000,107,2,71,6.4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
Body Double,1984,10000000,114,4,69,6.7,4.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Police Academy,1984,4500000,97,4,41,6.6,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sixteen Candles,1984,6500000,93,2,61,7.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Conan the Destroyer,1984,18000000,103,2,53,5.6,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Footloose,1984,8200000,107,2,42,6.7,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
A Passage to India,1984,8000000,163,2,78,7.3,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Splash,1984,8000000,111,2,71,7,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Starman,1984,22000000,115,2,70,6.9,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The NeverEnding Story,1984,27000000,102,2,49,7.1,4.3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
The Cotton Club,1984,58000000,129,4,68,6.8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Purple Rain,1984,7200000,111,4,55,6.5,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2010,1984,28000000,116,2,53,6.3,5.6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Repo Man,1984,1500000,92,4,82,6.9,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Star Trek III: The Search for Spock,1984,18000000,105,2,58,6.7,4.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Natural,1984,28000000,137,2,61,6.9,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Blood Simple,1984,1500000,97,4,84,7.7,7.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Falling in Love,1984,12000000,102,3,55,6.4,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Places in the Heart,1984,9500000,111,2,70,7.2,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Woman in Red,1984,9000000,87,3,55,6,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Stop Making Sense,1984,1200000,88,2,94,7.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
This Is Spinal Tap,1984,2500000,82,4,92,7.3,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
The Philadelphia Experiment,1984,9000000,102,2,44,6.1,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Children of the Corn,1984,800000,92,4,45,5.6,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The River,1984,18000000,122,3,46,6.9,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Company of Wolves,1984,2000000,95,4,69,6.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
C.H.U.D.,1984,1250000,97,4,57,5.6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Broadway Danny Rose,1984,8000000,84,2,82,7.2,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cannonball Run II,1984,20000000,108,2,13,5.6,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Bolero,1984,7000000,105,4,13,3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Streets of Fire,1984,14500000,93,2,59,6.3,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
A Soldier's Story,1984,6000000,101,2,66,7,4.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Rhinestone,1984,28000000,111,2,36,5.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Rocky IV,1985,31000000,91,2,40,6.7,5.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Legend,1985,24500000,94,2,30,7.1,6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
Mad Max Beyond Thunderdome,1985,10000000,107,3,71,6.6,4.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Rambo: First Blood Part II,1985,44000000,96,4,47,6.2,4.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Color Purple,1985,15000000,154,3,78,7.5,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Brazil,1985,15000000,143,4,84,7.1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lifeforce,1985,25000000,102,4,50,6.7,3.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Witness,1985,12000000,112,4,76,7.3,6.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Police Story,1985,500000,99,3,78,6.9,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
The Goonies,1985,19000000,114,2,62,7.1,5.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Back to the Future,1985,19000000,116,2,87,7.2,5.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
A View to a Kill,1985,30000000,131,2,40,6.6,4.4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Enemy Mine,1985,40000000,108,3,59,7.1,5.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
National Lampoon's European Vacation,1985,17000000,95,3,47,6.5,3.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
After Hours,1985,4500000,97,4,89,7.6,4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Flesh + Blood,1985,6500000,126,4,56,7.1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Fright Night,1985,9000000,107,4,62,6.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Red Sonja,1985,17900000,89,3,35,5.6,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Mishima: A Life in Four Chapters,1985,5000000,121,4,84,6.6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pale Rider,1985,6900000,115,4,61,7.2,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Real Genius,1985,8000000,106,2,71,6.9,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Out of Africa,1985,31000000,161,2,69,6.8,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Ran,1985,11500005,160,4,97,8,5.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Runaway Train,1985,9000000,111,4,67,7.2,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Ladyhawke,1985,20000000,121,3,64,7.1,5.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Silverado,1985,23000000,133,3,64,7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Young Sherlock Holmes,1985,18000000,109,3,65,6.9,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Explorers,1985,25000000,109,2,58,6.6,6.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
The Purple Rose of Cairo,1985,15000000,82,2,75,7.2,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Mask,1985,7500000,126,3,73,6.8,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cocoon,1985,17500000,117,3,65,7,4.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
To Live and Die in L.A.,1985,6000000,116,4,81,6.6,6.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
House,1985,3000000,92,4,44,6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Desperately Seeking Susan,1985,4500000,104,3,71,6.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Year of the Dragon,1985,24000000,134,4,58,7.2,5.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
The Care Bears Movie,1985,2000000,76,1,46,5.6,3.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
My Beautiful Laundrette,1985,860000,98,4,75,7,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Trouble in Mind,1985,3000000,111,4,78,6.1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
Kiss of the Spider Woman,1985,1250000,120,4,80,7.2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Godzilla 1985,1985,200000,87,2,31,6.1,3.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lost in America,1985,4000000,91,4,78,7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Karate Kid Part II,1986,13000000,113,2,55,7.2,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Platoon,1986,6000000,120,4,92,7,6.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Mission,1986,24500000,126,2,55,6.6,8.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
Stand by Me,1986,8000000,89,4,75,7.3,4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
The Name of the Rose,1986,18000000,130,4,54,7.4,4.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Little Shop of Horrors,1986,25000000,94,3,81,6.9,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Blue Velvet,1986,6000000,120,4,75,7.4,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Top Gun,1986,15000000,110,2,50,6.9,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Fly,1986,15000000,96,4,81,6.7,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Crocodile Dundee,1986,5000000,104,3,62,6.6,3.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Ferris Bueller's Day Off,1986,6000000,103,3,61,7.4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Star Trek IV: The Voyage Home,1986,21000000,118,2,71,6.7,4.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Aliens,1986,18500000,137,4,84,7.9,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
The Great Mouse Detective,1986,14000000,74,1,73,7.4,4.1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
The Hitcher,1986,6000000,98,4,32,6,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Trouble in Little China,1986,25000000,100,3,53,6.9,4.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Howard the Duck,1986,37000000,110,2,28,4.7,4.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
An American Tail,1986,9000000,80,1,38,7,4.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Short Circuit,1986,10000000,98,2,50,6.7,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Hoosiers,1986,9000000,114,2,76,7.4,5.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Hannah and Her Sisters,1986,6400000,107,3,90,7.2,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Poltergeist II: The Other Side,1986,19000000,91,3,49,6.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Heartbreak Ridge,1986,15000000,130,4,53,7.2,5.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Back to School,1986,11000000,96,3,68,6.7,4.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Peggy Sue Got Married,1986,18000000,103,3,75,6.8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
At Close Range,1986,6500000,111,4,67,5.7,6.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Color of Money,1986,13800000,119,4,77,7.6,7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Sid and Nancy,1986,4000000,114,4,76,6.9,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
From Beyond,1986,4500000,85,4,60,6.4,3.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Legal Eagles,1986,40000000,116,2,57,6.4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
Night of the Creeps,1986,5000000,88,4,62,6.8,3.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Ruthless People,1986,11000000,93,4,78,7.3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Pirates,1986,40000000,124,3,32,7.1,3.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Heartburn,1986,15000000,108,4,49,6.8,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The Adventures of Milo and Otis,1986,7520000,76,1,72,6.9,4.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Power,1986,16000000,111,4,50,7.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rad,1986,3000000,93,2,24,5.6,3.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
She's Gotta Have It,1986,175000,84,4,79,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
River's Edge,1986,1900000,100,4,73,6.9,5.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Manhattan Project,1986,18000000,118,3,61,6.1,4.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Down and Out in Beverly Hills,1986,14000000,103,4,72,6.7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Salvador,1986,4500000,123,4,69,7,4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
The Mosquito Coast,1986,25000000,119,2,51,7.3,7.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Shanghai Surprise,1986,17000000,97,3,16,3.3,6.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Crimes of the Heart,1986,20000000,105,3,58,7,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Fatal Attraction,1987,14000000,119,4,67,6.7,5.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
